person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Antonela Nistor,antonelanistor,antonelanistor@zzup.ro,7941223421670,1988-08-30,"Bulevardul Stancu Nr. 90 Bl. 93  Sc. 49 Ap. 776, Chitila, 900269",0244 373 892,02:bc:68:5f:bf:a8,6.109.97.184,RO10HNMQ2321101210418859,2025-06-25 14:50:51,23435,224,561,247859,66a735e5-e3f9-4654-b618-59359415ab24
Draga Nistor,draganistor,draganistor@email.ro,2300424072573,1995-12-19,"Aleea Diaconu Nr. 14, Campulung Moldovenesc, 507806",0728 376 295,d6:5a:5c:05:2b:fc,104.177.127.106,RO40ALDV0483360860325692,2025-06-25 14:50:51,24851,48,33,1549543,77c1f578-337d-454a-ad1f-1cd33ed46d2e
Ionela Aanei,ionelaaanei,ionelaaanei@post.ro,1620217116159,1937-05-18,"Aleea Niță Nr. 89 Bl. 30  Sc. 80 Ap. 769, Nadlac, 796481",0784 219 626,b6:fe:d5:14:a0:7e,139.226.42.218,RO18ILOW3537207157017462,2025-06-25 14:50:51,14689,832,766,1990463,5283c068-9f8b-4d77-bd29-df38688d59cc
Mihaela Nistor,mihaelanistor,mihaelanistor@acasa.ro,6031223204781,1937-04-12,"Intrarea Irinel Stan, Giroc, 831033",0738 771 700,8e:59:7a:d7:75:89,112.120.54.133,RO94WDUJ7681497100640129,2025-06-25 14:50:51,10546,625,568,436094,cb352b7a-af4a-49f1-9f30-ec110562382f
Tania Stoica,taniastoica,taniastoica@gmail.com,4671231116660,1989-01-06,"Intrarea Antoniu Tudor Nr. 10, Drobeta-Turnu Severin, 959820",0245 803 134,8a:66:b1:f8:52:64,99.25.60.248,RO40FROI9522146811587571,2025-06-25 14:50:51,2733,613,191,51655,1b1ffb74-1a25-46cb-9198-c14b43d9c8fc
Cosmin Dochioiu,cosmindochioiu,cosmindochioiu@gmail.com,4791004209169,1971-05-16,"Strada Popescu Nr. 825, Prejmer, 483072",0754 516 879,62:91:1e:e2:8f:91,11.145.42.106,RO35BFRA9064624431355999,2025-06-25 14:50:51,7473,348,413,941113,1b021e30-ab21-43c2-b771-bcd1ea9c38b5
Marioara Barbu,marioarabarbu,marioarabarbu@email.ro,4450102051298,1918-12-17,"Bulevardul Ionescu Nr. 102 Bl. 46  Sc. 81 Ap. 543, Cornetu, 699922",0785 730 913,f0:b1:16:78:d0:b9,56.90.100.209,RO17LHVS2260079366833280,2025-06-25 14:50:51,368,90,137,1265576,8ea90c41-163e-454c-b011-c1d43b42267a
Edmond Suciu,edmondsuciu,edmondsuciu@kappa.ro,8260308263016,1962-09-27,"Bulevardul Suciu Nr. 43, Marghita, 895018",0260 021 540,52:18:ea:d0:3d:e7,169.24.176.124,RO98FFQX1164382089931372,2025-06-25 14:50:51,32729,789,280,689632,57625106-3de7-4ac9-aaf6-288e34ceb51d
Demetra Eftimie,demetraeftimie,demetraeftimie@gmail.com,1651220047512,1951-10-22,"Soseaua Suciu Nr. 18 Bl. 77  Sc. 17 Ap. 990, Rodna, 774095",0747 075 762,00:cd:49:06:c4:9d,168.111.69.7,RO72HXZT2439836873524698,2025-06-25 14:50:51,25445,534,752,44147,cb6ce19f-1fe8-4303-b66e-7b77731d6514
Olivia Popa,oliviapopa,oliviapopa@kappa.ro,6911002286212,1927-04-07,"Strada Dima Nr. 16, Roseti, 473025",0772 371 027,1c:5a:82:bb:3a:fb,223.13.143.44,RO19XVOD5535040300156405,2025-06-25 14:50:51,11352,850,715,1355564,4d823708-09ab-421a-9167-4ddd97e6e3f0
Panait Georgescu,panaitgeorgescu,panaitgeorgescu@zzup.ro,5380810178121,1947-10-24,"Intrarea Stănescu, Curtici, 101686",0268 984 644,34:6e:12:6a:8f:13,200.181.144.190,RO98ICGW0368605978809442,2025-06-25 14:50:51,1592,972,327,422052,3b738385-2c99-49e5-9292-39ff6d431b25
Sidonia Nistor,sidonianistor,sidonianistor@141.ro,5731115205713,2019-11-06,"Aleea Mădălina Ardelean Nr. 62 Bl. 25  Sc. 74 Ap. 724, Cajvana, 578751",0750 363 099,74:58:91:93:d8:5d,162.83.215.168,RO08QZLY3668059787973176,2025-06-25 14:50:51,32407,130,783,228389,4fed1633-250f-4be0-9e46-6ac0c3609c36
Raluca Nemeș,ralucanemeș,ralucanemeș@gmail.com,1780305031828,2023-04-17,"Soseaua Preda Nr. 966, Bolintin-Vale, 749218",0753 680 973,ae:15:06:45:0a:93,109.82.136.234,RO89GBLQ6042043677474910,2025-06-25 14:50:51,8946,417,128,991080,2bddcac1-2014-4a71-92bd-338a717a7384
Emilian Dinu,emiliandinu,emiliandinu@email.ro,7141024061561,2024-08-26,"Drumul Ștefana Tudor Nr. 88 Bl. 60  Sc. 24 Ap. 969, Bailesti, 601791",0759 045 081,a0:f6:f9:0d:20:9d,186.206.88.206,RO75SYJG1358068019747019,2025-06-25 14:50:51,888,656,547,1736013,671861a6-f0a3-476e-a934-24f102bd5e44
Profira Nemeș,profiranemeș,profiranemeș@141.ro,1251228271076,1930-02-19,"Bulevardul Aristide Preda Nr. 244, Modelu, 440501",0265 861 058,66:88:12:61:3a:b0,145.90.80.18,RO06PFML4702714038265171,2025-06-25 14:50:51,32782,787,506,1304700,87a574f8-01ee-4070-ab5d-f3c47820feea
Antonela Stănescu,antonelastănescu,antonelastănescu@gmail.com,6681129196091,1992-07-17,"Bulevardul Marin, Bolintin-Vale, 644153",0770 180 091,aa:b3:1b:10:3a:f6,139.110.122.140,RO87SJZO1015213368259216,2025-06-25 14:50:51,23222,265,756,967299,0d932f0d-b36f-4a3a-8a1d-60e33c243983
Giorgiana Tomescu,giorgianatomescu,giorgianatomescu@kappa.ro,4400303101051,1957-07-31,"Strada Suciu Nr. 214 Bl. 62  Sc. 54 Ap. 568, Negresti-Oas, 903168",0744 451 870,70:80:18:a7:34:22,168.2.66.131,RO78ECKR7887118378159659,2025-06-25 14:50:51,4655,572,748,1034564,22874519-3817-4f7b-a2f6-16845614c256
Alexandra Stancu,alexandrastancu,alexandrastancu@zzup.ro,5471030144684,1932-05-05,"Bulevardul Marin Nr. 933 Bl. 70  Sc. 46 Ap. 785, Marghita, 880464",0261 776 783,68:a3:7b:d2:9c:da,188.10.91.157,RO98GINY7168829513725155,2025-06-25 14:50:51,3106,155,643,1615899,37f0931b-a500-42b2-a44b-1f586ac384bd
Liana Niță,liananiță,liananiță@141.ro,7110816264076,1983-11-11,"Soseaua Oprea Nr. 633 Bl. 66  Sc. 49 Ap. 560, Campina, 986235",0730 533 427,b0:35:82:14:62:14,154.184.23.131,RO27XMTX5803596049654864,2025-06-25 14:50:51,31873,796,647,1942723,0d42097a-d3e2-438c-8b5a-d8ff4220c50c
Grațiana Mocanu,grațianamocanu,grațianamocanu@email.ro,4790624126851,2004-04-01,"Strada Stan Nr. 946 Bl. 85  Sc. 93 Ap. 527, Topoloveni, 183304",0237 545 542,c8:7a:ca:5b:04:7d,17.12.113.144,RO89VPQD2615540969234576,2025-06-25 14:50:51,31383,306,367,1381668,c39cc87f-90a0-40c1-8659-211a7154717f
Malvina Mocanu,malvinamocanu,malvinamocanu@kappa.ro,7560307134657,2020-05-23,"Strada Cristea, Ovidiu, 532361",0724 445 724,2a:3f:ed:c9:b9:cd,119.123.195.192,RO56SALG1932299085665591,2025-06-25 14:50:51,12088,935,409,1755528,e6a18bff-aae9-4ba6-8f49-d669c2162ac1
Gina Pușcașu,ginapușcașu,ginapușcașu@email.ro,5460907420930,1933-04-03,"Strada Tabacu Nr. 957 Bl. 97  Sc. 58 Ap. 659, Darabani, 929525",0740 952 935,52:af:d9:0c:98:e2,159.170.21.200,RO36PADV9047139822260291,2025-06-25 14:50:51,10032,355,457,7898,e457d614-b110-49f4-be4f-b66fc14423f1
Daria Tabacu,dariatabacu,dariatabacu@acasa.ro,1220929364573,2010-05-07,"Strada Tomescu Nr. 75, Campulung, 254762",0753 165 734,ac:d8:0b:36:0c:8d,62.210.147.233,RO09KQLX2397573637577175,2025-06-25 14:50:51,33380,356,524,718316,5a2639fd-2918-4f45-8188-3571dd6f14d7
Pompilia Nistor,pompilianistor,pompilianistor@acasa.ro,1941010516640,1979-06-12,"Strada Ieremia Mazilescu Nr. 18 Bl. 20  Sc. 45 Ap. 678, Diosig, 726627",0267 015 629,ac:3b:f7:33:4d:cb,77.237.48.150,RO24ONYI1281014836324093,2025-06-25 14:50:51,32244,837,599,781854,7237723d-9427-4ad5-a68e-b7a038a2361f
Ghiță Barbu,ghițăbarbu,ghițăbarbu@acasa.ro,2951203401017,1918-08-26,"Aleea Ionescu Nr. 93, Tomesti, 239564",0788 499 698,26:65:8b:fe:ed:57,11.63.231.190,RO56CMWL9981618416150025,2025-06-25 14:50:51,9140,822,333,1159311,41140c82-0394-4104-b21c-0f415dc3d3bb
Grigore Diaconescu,grigorediaconescu,grigorediaconescu@zzup.ro,7320516207369,2025-04-13,"Soseaua Ababei Nr. 38, Miercurea-Ciuc, 566600",0735 633 706,8c:86:cc:11:15:e3,110.254.165.131,RO34XSQT6864458121039488,2025-06-25 14:50:51,6558,461,521,673002,df6c3686-6977-43b8-972f-0928b4b7c3ae
Decebal Florea,decebalflorea,decebalflorea@141.ro,1280112052558,1967-07-28,"Strada Victoria Stancu Nr. 89, Bacau, 453584",0234 191 305,de:78:75:e7:42:9c,189.13.78.85,RO14VGOX6591204726097192,2025-06-25 14:50:51,29513,793,767,596363,bdb1e901-4e81-4479-a90a-e200f88c812c
Dumitru Niță,dumitruniță,dumitruniță@email.ro,1850107128596,2005-07-17,"Drumul Miruna Ionescu, Gugesti, 902891",0761 095 559,4e:e5:d1:66:2f:95,193.124.11.177,RO19ACBE7954945167300296,2025-06-25 14:50:51,25326,878,741,751639,65c2b0b0-64bc-49dd-966c-847643172032
Tudor Preda,tudorpreda,tudorpreda@email.ro,3171127236487,1964-02-26,"Bulevardul Florentina Ene Nr. 413, Sighisoara, 547623",0264 413 050,68:91:28:4b:d9:fc,63.116.104.140,RO02JVSL6265325776670340,2025-06-25 14:50:51,1620,989,201,1581690,14eb961f-c3e1-4c66-9ca1-8f99e2d5bfea
Cristobal Suciu,cristobalsuciu,cristobalsuciu@acasa.ro,7690507078964,2025-02-20,"Strada Popescu, Murfatlar, 671939",0742 165 106,b6:f2:d9:5b:8b:40,159.51.54.114,RO81YMCY7401628683437708,2025-06-25 14:50:51,19402,798,451,1168353,0ea91bb8-99cd-4c13-9917-9f0892c0e360
Ruxanda Stoica,ruxandastoica,ruxandastoica@gmail.com,3300417155231,1929-03-06,"Bulevardul Delia Niță Nr. 696, Sangeorz-Bai, 677673",0235 680 086,42:18:62:89:e7:a8,213.4.227.205,RO29OSRK0076712455015534,2025-06-25 14:50:51,9051,47,141,1062326,daa2f6ea-0582-4ec7-b227-9deac7f34034
Laura Diaconescu,lauradiaconescu,lauradiaconescu@acasa.ro,3910927384371,1995-08-02,"Intrarea Felicia Ionescu Nr. 640, Horodnic de Sus, 896249",0743 855 658,fa:d1:35:bf:2d:11,183.241.99.196,RO68GIQT7232404302356722,2025-06-25 14:50:51,20690,71,649,1881859,595d35a3-594e-45a9-88d1-0aba640f47c0
Liliana Dochioiu,lilianadochioiu,lilianadochioiu@email.ro,3050713326857,2021-08-08,"Bulevardul Aurica Pușcașu Nr. 42, Sabaoani, 127082",0231 538 988,02:ca:6e:2d:ee:aa,216.198.109.230,RO85HVXW0750278857695677,2025-06-25 14:50:51,11721,397,196,997823,be8ea891-ec49-41de-8450-c4d5f7642b14
Suzana Pop,suzanapop,suzanapop@141.ro,1670108512453,1954-04-25,"Soseaua Diaconu, Curtea de Arges, 399584",0785 540 570,36:0e:94:b1:3c:12,72.168.200.252,RO27JKRB1390142370991894,2025-06-25 14:50:51,12730,516,251,855594,46872022-55ce-43ae-8c66-73b5af544313
Hortensia Toma,hortensiatoma,hortensiatoma@email.ro,4890712310511,2006-08-04,"Drumul Ionescu Nr. 466 Bl. 49  Sc. 47 Ap. 598, Dobroesti, 835664",0255 604 062,fa:60:dd:2f:22:ae,178.92.4.240,RO58AIKB4003284232343277,2025-06-25 14:50:51,1301,272,558,182483,611f3116-2728-4842-ae93-b9429321bfce
Mihai Dima,mihaidima,mihaidima@email.ro,5621114341771,1917-12-28,"Drumul Cristea Nr. 668 Bl. 87  Sc. 72 Ap. 930, Moreni, 752743",0727 496 911,ac:1f:50:98:0c:50,74.56.92.68,RO54PZWJ0552619632669785,2025-06-25 14:50:51,33996,291,726,885034,138458fc-ab8f-454a-9be1-94a27e24ffb3
Pătru Dima,pătrudima,pătrudima@141.ro,7920513231415,2018-04-26,"Bulevardul Pop Nr. 34, Nasaud, 178622",0744 593 623,bc:9d:e3:c0:2e:eb,53.100.231.239,RO29YWTJ9434351454938326,2025-06-25 14:50:51,27645,521,423,1812581,25f13acb-7d44-4375-985d-2366f25284e7
Alida Stancu,alidastancu,alidastancu@email.ro,4360920236300,1959-11-14,"Soseaua Iasmina Oprea, Raducaneni, 950068",0736 010 072,48:e7:5f:b9:c4:e1,140.156.121.242,RO21QYRA2260637853660931,2025-06-25 14:50:51,6812,608,240,897128,bf901ddc-e0c1-49a4-8036-6dd08da3ccbe
Giorgiana Ababei,giorgianaababei,giorgianaababei@141.ro,1360618196991,1951-03-30,"Aleea Popa, Nadlac, 424282",0266 717 184,10:02:a0:cd:95:16,216.14.243.96,RO66XYDK5795002597141299,2025-06-25 14:50:51,9709,265,416,1295021,19782375-c564-4b32-b5fb-7dac6b358b0e
Filip Dobre,filipdobre,filipdobre@kappa.ro,3920431400044,1935-12-24,"Soseaua Lili Pușcașu Nr. 25 Bl. 90  Sc. 60 Ap. 767, Focsani, 323426",0238 338 945,6a:e6:13:df:85:75,103.149.171.89,RO27CEON3665305926565368,2025-06-25 14:50:51,15301,999,499,936148,03cfcf58-7dc0-4de2-bdfe-ee0bb526673a
Dan Nemeș,dannemeș,dannemeș@zzup.ro,5130918387611,2004-10-03,"Soseaua Ștefana Pușcașu Nr. 476 Bl. 75  Sc. 11 Ap. 829, Oituz, 889153",0255 459 762,00:95:40:a0:08:09,137.45.133.103,RO71PHAI8059195425269065,2025-06-25 14:50:51,13091,103,755,710445,dda13923-d9c3-4ab7-9574-a63e3f92e909
Aida Dobre,aidadobre,aidadobre@acasa.ro,1900823283651,1974-08-01,"Soseaua Cristofor Dima Nr. 877, Mizil, 314982",0751 456 839,36:e4:c5:f0:1d:d3,52.162.158.125,RO79UYOY6999421299371944,2025-06-25 14:50:51,3115,824,190,696660,2ae7b03a-9708-483b-8e57-d94649634e17
Agripina Ioniță,agripinaioniță,agripinaioniță@email.ro,5990529342158,2025-04-05,"Strada Dochioiu Nr. 30, Giurgiu, 171761",0266 500 449,6c:ef:47:db:bb:81,40.171.111.237,RO24RRMS6227382615179357,2025-06-25 14:50:51,11421,215,797,1091935,380a3bda-2f50-45df-ac7e-a4add9670ddc
Nechifor Aanei,nechiforaanei,nechiforaanei@gmail.com,8010709130587,1914-05-27,"Soseaua Suciu Nr. 94, Techirghiol, 573495",0254 404 980,04:67:97:d8:98:c6,213.214.156.58,RO71SYBS6130992827163548,2025-06-25 14:50:51,5813,359,781,1667585,93d4f2cd-49ef-4226-83d5-2ec8addacc94
Mirona Nistor,mironanistor,mironanistor@gmail.com,3871217315090,1946-11-04,"Strada Ababei, Ovidiu, 357661",0238 344 837,70:f0:7c:22:01:49,176.202.42.41,RO15WRSP5441341973944170,2025-06-25 14:50:51,12683,528,204,1052906,446cba57-2778-4f6f-844e-80339beb2368
Ariadna Dinu,ariadnadinu,ariadnadinu@acasa.ro,4560215252717,1980-09-22,"Soseaua Niță Nr. 426 Bl. 32  Sc. 38 Ap. 669, Cugir, 861489",0737 828 248,5c:51:fa:f9:75:e3,218.24.208.66,RO10DCTE9812224689657263,2025-06-25 14:50:51,1146,891,679,172498,e492502e-b68b-48a3-a377-b621e4903bc3
Iolanda Dinu,iolandadinu,iolandadinu@email.ro,4560928513843,2000-12-14,"Drumul Albu, Arbore, 808436",0724 749 647,12:45:31:ec:c1:60,203.250.219.42,RO62FUKK1018619631442737,2025-06-25 14:50:51,25816,487,434,1313632,6cd1db80-4dc1-4044-a131-903f5ead860d
Mona Barbu,monabarbu,monabarbu@post.ro,5330204348148,1936-04-26,"Intrarea Pop Nr. 33 Bl. 26  Sc. 94 Ap. 132, Babeni, 986505",0748 875 794,5a:c7:23:a8:fc:88,33.10.83.132,RO36KDLQ4161636291277076,2025-06-25 14:50:51,11713,124,453,1154906,55c7d49a-7542-44b0-bd05-d0acb41d3a19
Cipriana Tabacu,ciprianatabacu,ciprianatabacu@zzup.ro,5651101020625,1921-04-09,"Bulevardul Stancu Nr. 18 Bl. 77  Sc. 29 Ap. 878, Cluj-Napoca, 830399",0762 212 188,9a:74:1e:6b:dd:fa,211.203.192.76,RO48VIPL7024788370866997,2025-06-25 14:50:51,26965,47,623,1380601,998ef42d-8c2a-402c-8b66-919cd43fc71c
Floarea Tudor,floareatudor,floareatudor@email.ro,8740301422985,1963-05-06,"Strada Mazilescu Nr. 16 Bl. 30  Sc. 86 Ap. 653, Buzau, 225407",0788 009 931,da:f7:4c:f9:37:c3,48.79.41.198,RO43EMCW5668830866318596,2025-06-25 14:50:51,24789,198,226,1442378,1c7d8e26-fa93-4671-b629-ffe172cf07e1
Janina Marin,janinamarin,janinamarin@acasa.ro,6251013227671,1948-09-17,"Aleea Smaranda Popa Nr. 82, Iernut, 595632",0740 462 583,28:f3:a6:71:5f:8e,161.32.232.138,RO85ILLC1053631731696765,2025-06-25 14:50:51,6866,188,217,1076218,483cdedd-ffd3-4ec5-bd88-71452df886c8
Răducu Ionescu,răducuionescu,răducuionescu@post.ro,3050324418560,2023-08-06,"Aleea Stănescu, Curcani, 978816",0785 614 270,96:47:98:5f:cb:1c,176.214.207.134,RO26WYMS6379949223554174,2025-06-25 14:50:51,8438,761,615,565447,6c18e6ba-a4b9-4cdf-9f25-e1acf2d15302
Agripina Florea,agripinaflorea,agripinaflorea@141.ro,5190816424465,1966-04-09,"Soseaua Eugen Diaconescu Nr. 805, Harsova, 301121",0740 224 669,08:6a:6b:97:22:9e,34.51.236.235,RO31NFJF4194849346939153,2025-06-25 14:50:51,2256,576,709,732351,4fa4cd0a-7de3-4202-91d5-6b13c665c39c
Casiana Niță,casiananiță,casiananiță@email.ro,1601215166680,1919-11-17,"Aleea Robert Dochioiu, Boldesti-Scaeni, 566555",0744 927 093,0e:bd:09:92:e4:42,179.45.205.89,RO58FJGO7666518139100587,2025-06-25 14:50:51,23366,494,199,428766,87af3764-a32d-435f-9686-4731bfe75c4e
Anica Stancu,anicastancu,anicastancu@zzup.ro,1160101182959,1993-10-03,"Drumul Tudor Nr. 793 Bl. 62  Sc. 20 Ap. 590, Peris, 821431",0246 182 001,2a:33:7c:08:95:85,40.196.85.85,RO98JMYX3505014951230519,2025-06-25 14:50:51,8357,552,510,915943,3a01c786-cc4e-4acf-8c72-91113b8c7735
Nidia Mocanu,nidiamocanu,nidiamocanu@kappa.ro,1600811415942,1985-02-19,"Drumul Ababei Nr. 388, 1 Decembrie, 629694",0267 729 347,c0:61:91:c8:1a:03,170.251.184.21,RO18HCTN1747519877206331,2025-06-25 14:50:51,23380,848,129,70843,269e7150-4a2a-4166-ab70-ba0b05a2fba2
Panait Ene,panaitene,panaitene@email.ro,2201126173763,1983-05-29,"Intrarea Cristofor Nemeș, Agnita, 593803",0237 088 812,80:ed:a3:fb:1e:f1,49.139.111.185,RO72HKNH9468451314476956,2025-06-25 14:50:51,21634,92,125,92959,321680f5-2bbd-4ec5-bd13-93d500130880
Brăduț Dochioiu,brăduțdochioiu,brăduțdochioiu@141.ro,8550316513604,1956-12-15,"Drumul Stan, Baile Borsa, 765171",0736 752 624,2c:0e:20:ee:dc:b0,159.167.212.158,RO34CCCL4484164043388007,2025-06-25 14:50:51,20622,567,701,112928,f6088dc9-8165-40c1-9923-4ce1a6fc9a24
Paula Popescu,paulapopescu,paulapopescu@email.ro,7860215522916,1977-05-15,"Drumul Florina Mazilescu, Targu Mures, 929116",0234 608 077,58:0d:f5:15:e6:10,164.238.154.48,RO39VXXJ6453338925502655,2025-06-25 14:50:51,12206,167,533,1193601,8bfeae9b-83a5-4a84-9a5a-29deea31034f
Basarab Mazilescu,basarabmazilescu,basarabmazilescu@gmail.com,1981111098278,2015-11-28,"Bulevardul Diaconescu, Barlad, 139617",0749 197 174,32:d6:40:48:cd:2d,136.139.58.18,RO91OLCD9330518139789095,2025-06-25 14:50:51,24317,921,547,1844100,01ad4f92-6f99-4889-be86-0d386e6640d3
Visarion Georgescu,visariongeorgescu,visariongeorgescu@gmail.com,3891213188456,1932-04-14,"Soseaua Dobre Nr. 38 Bl. 53  Sc. 82 Ap. 717, Odorheiu Secuiesc, 446852",0231 979 093,ca:d1:2b:bc:56:ee,205.99.101.156,RO67QXOZ2646797798165479,2025-06-25 14:50:51,35483,821,574,1861106,052b8803-303c-4b17-be12-cfe770a9e25e
Lavinia Albu,laviniaalbu,laviniaalbu@gmail.com,5020706441201,1910-05-16,"Bulevardul Barbu, Sibiu, 929232",0726 364 862,04:09:ce:47:7b:17,76.20.5.145,RO11QLBS9395807364255908,2025-06-25 14:50:51,9454,891,513,688508,0efafaf6-4567-48b7-8eaa-9a1767c19174
Maximilian Dinu,maximiliandinu,maximiliandinu@gmail.com,7060119388870,1956-02-27,"Aleea Nemeș Nr. 560 Bl. 51  Sc. 70 Ap. 715, Sadova, 278569",0255 315 166,be:b9:d0:53:e6:24,55.22.79.161,RO22YNPB9481918366154021,2025-06-25 14:50:51,31265,754,456,11683,eae25327-188b-42d2-a023-8ebe62f5fdf1
George Georgescu,georgegeorgescu,georgegeorgescu@zzup.ro,7511108179239,1987-08-02,"Strada Edgar Stan, Strejnicu, 244092",0244 367 043,16:9e:b0:43:aa:8a,62.136.176.200,RO14NSSN3916522721839780,2025-06-25 14:50:51,30866,53,305,1404388,637a6b57-b267-4146-bf98-c1a24cd2c9a4
Octavian Stan,octavianstan,octavianstan@email.ro,3020209299988,1928-02-13,"Intrarea Mazilescu, Giarmata, 804803",0242 455 044,60:2d:3a:99:b1:72,158.250.96.63,RO70DQPA5758228896789981,2025-06-25 14:50:51,5831,751,288,296244,96bb025b-1966-49e4-a0d7-210d1987bf4b
Tudorița Diaconescu,tudorițadiaconescu,tudorițadiaconescu@post.ro,5871024058589,2016-01-04,"Drumul Popa Nr. 20 Bl. 48  Sc. 19 Ap. 477, Oltenita, 184996",0237 783 527,d8:51:28:9a:9c:66,173.3.193.194,RO17UHWL4791496387947797,2025-06-25 14:50:51,15939,425,695,987382,60cf17a3-b19a-4b35-97af-b1024ebb8301
Veta Dobre,vetadobre,vetadobre@post.ro,2290913153417,1919-12-10,"Drumul Tomescu, Alexandria, 326999",0785 420 418,ba:22:fd:8a:6a:74,80.176.138.160,RO17YULI8954290376394081,2025-06-25 14:50:51,15430,272,563,1361136,7bd7d12a-e4bb-45d0-9811-6d228b31dc77
Isabela Nemeș,isabelanemeș,isabelanemeș@acasa.ro,3640112187496,1917-10-25,"Aleea Nemeș Nr. 99 Bl. 66  Sc. 18 Ap. 105, Tulcea, 481246",0256 727 243,12:ae:16:92:1a:8a,197.55.75.22,RO54DZRJ3693842134838377,2025-06-25 14:50:51,33503,560,619,492473,5d8f861d-7516-4e2e-8867-1dde52d67933
Fabia Diaconu,fabiadiaconu,fabiadiaconu@acasa.ro,2570621314631,1969-07-31,"Drumul Dumitrescu, Videle, 798700",0248 790 766,24:bc:3f:ef:7a:fb,7.53.56.109,RO45HKZQ9756040216225448,2025-06-25 14:50:51,7065,144,411,38044,e43f5090-dad0-4369-9cf7-51cb3c2c86a1
Vanesa Georgescu,vanesageorgescu,vanesageorgescu@kappa.ro,1710908024562,1958-06-16,"Bulevardul Eftimie Nr. 98 Bl. 24  Sc. 22 Ap. 215, Deta, 901251",0741 421 721,ec:60:2f:f7:6c:51,38.166.7.81,RO40DEZL0698367143491174,2025-06-25 14:50:51,11045,589,544,500294,bcd622fa-5c56-4d01-8c3d-52a922846d2e
Aleodor Ardelean,aleodorardelean,aleodorardelean@acasa.ro,2900704347310,1934-12-25,"Strada Ene, Vladimirescu, 308895",0234 655 498,c8:99:6b:cf:5c:84,67.66.42.234,RO15IGQN5792322472673946,2025-06-25 14:50:51,8795,234,369,924687,f19f94d8-aea8-4803-84ff-2d219096e7d3
Dumitrana Toma,dumitranatoma,dumitranatoma@zzup.ro,4321203120498,1944-03-13,"Soseaua Ioniță Nr. 56, Talmaciu, 659121",0728 632 780,f8:85:cb:6e:6f:5b,181.237.28.232,RO60FPNA1682235222066469,2025-06-25 14:50:51,1095,235,387,1405824,4f53a0f5-c1d6-4b68-a40c-04368d2e74e6
Aristide Niță,aristideniță,aristideniță@kappa.ro,2360719373155,1943-11-23,"Strada Pușcașu, Moreni, 599308",0757 994 477,ba:fe:e0:83:15:3d,34.48.49.165,RO02QKBB6024058651476250,2025-06-25 14:50:51,14340,420,716,150020,e9a6bde5-e690-4404-9e21-93eaf46d9cf0
Roxana Toma,roxanatoma,roxanatoma@gmail.com,3250219046787,1915-09-08,"Soseaua Zenobia Dochioiu Nr. 951, Dabuleni, 894333",0755 084 229,7c:1b:b4:ab:44:29,129.221.251.206,RO10DLEX8452953822366489,2025-06-25 14:50:51,20419,398,651,1258061,4fe1ccb0-9624-471c-8a1a-6db17b2f006d
Nicodim Nemeș,nicodimnemeș,nicodimnemeș@email.ro,2360620525281,1963-04-24,"Bulevardul Albu Nr. 59 Bl. 42  Sc. 26 Ap. 866, Adjud, 797866",0740 652 107,b6:24:31:13:8c:16,204.115.158.197,RO64GMCM6097288169414804,2025-06-25 14:50:51,34584,398,21,110394,0abf9529-9fee-4a31-9408-e04d5bea9c06
Luiza Stoica,luizastoica,luizastoica@acasa.ro,7620903374940,1967-09-06,"Strada Aureliana Dumitrescu Nr. 114 Bl. 31  Sc. 27 Ap. 654, Campulung Moldovenesc, 391218",0723 475 912,ac:97:eb:84:a5:6a,67.114.252.9,RO14YGWV2736845588990854,2025-06-25 14:50:51,3768,293,77,619029,cde2d148-210a-47c0-a9c8-c3e4081e116b
Viorel Aanei,viorelaanei,viorelaanei@141.ro,4061226046969,1925-11-17,"Bulevardul Dobre, Agnita, 474612",0737 806 725,7c:79:46:f5:53:3f,217.85.238.164,RO29VEZG7273405696765895,2025-06-25 14:50:51,31262,439,225,1675226,5261c424-328b-447b-8ff1-d5c425720089
Ariana Oprea,arianaoprea,arianaoprea@gmail.com,7841101520407,2001-10-08,"Drumul Pușcașu Nr. 23, Galati, 576074",0724 105 562,a4:9f:06:9a:84:02,83.155.39.173,RO17CZON4057377431953420,2025-06-25 14:50:51,5736,593,360,1633724,f1d14960-931e-404c-bd44-b1f2cbd3c7bf
Mirona Ababei,mironaababei,mironaababei@email.ro,4710217314916,1972-08-03,"Aleea Ababei, Beius, 802837",0265 671 119,3e:18:b8:fb:1e:9f,86.9.34.255,RO48PTCR8652231287250419,2025-06-25 14:50:51,18601,526,605,1991267,2f969424-0723-471e-8527-8fb3abcbe3c6
Horea Marin,horeamarin,horeamarin@gmail.com,3811222358477,1924-09-11,"Drumul Stoica, Turnu Magurele, 716300",0743 272 647,56:a3:48:c1:fb:89,112.204.166.63,RO50ARPR3777601570069950,2025-06-25 14:50:51,7438,872,771,1341996,6c01abde-efc9-4a20-bb6e-8078ab353662
